Run_ID,P_0,P_100,P_200,P_300,P_400,P_500,P_600,P_700,P_800,P_900,P_1000,A_0,A_100,A_200,A_300,A_400,A_500,A_600,A_700,A_800,A_900,A_1000,LeakLabel
825,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,0.0181427366372443,-0.00870694716523625,0.0219066443263125,0.00982620126191701,-0.0150669586013262,-0.0652195127205483,-0.0297383902324479,-0.0331869220639983,-0.0306099425908196,-0.0107340622851059,-0.0118545246822672,not leak
826,500000,491577.284704565,483154.569409131,474731.854113696,457074.223203679,448651.507908244,440228.792612809,431806.077317375,423383.36202194,414960.646726505,406537.931431071,0.0686074576130565,-0.0290066718906558,-0.0683800355104704,0.00560507667392907,0.501387112201758,0.0983911371490871,-0.0369011757964157,-0.038881097393533,-0.0984678270906611,-0.0290114284818061,0.0164231992203151,leak
827,500000,479407.834625306,470985.119329872,462562.404034437,454139.688739002,445716.973443567,437294.258148133,428871.542852698,420448.827557263,412026.112261829,403603.396966394,0.341139651611556,0.326621469644169,0.0219725939433557,-0.0192881384660466,0.101786470727216,0.089272624538238,-0.05923663511402,-0.0113001688586707,-0.0129596212344464,0.0481866195092646,-0.0264937264862137,leak
828,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,0.0201580315620626,-0.0645683427788624,-0.0228398121322353,0.0474335264920241,0.105717390917926,0.0214318341391333,0.00953201787176615,0.0702215920824081,0.0169564547476477,-0.0419122779946552,-0.00765038561585867,not leak
829,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,0.0224738997836677,0.0296836131708665,-0.0306747325272779,-0.0375844738919002,0.0542918259565398,-0.109597266207039,0.0444558102812833,-0.0361262258308123,0.0893159609380591,0.0320327524984091,-0.0510733969801479,not leak
830,500000,491577.284704565,471165.88842463,462743.173129195,454320.45783376,445897.742538326,437475.027242891,429052.311947456,420629.596652021,412206.881356587,403784.166061152,0.0413419108964415,0.0281155853742575,0.507864833180836,0.0485526461787056,-0.0617151082246773,0.0332146704811724,-0.0102651187493368,-0.00147854385836737,-0.00245204911726432,0.0372725750140226,-0.0108993005679962,leak
831,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,419826.040086722,411403.324791287,402980.609495852,-0.0541272322241836,-0.0716044090962984,0.0327096554535129,0.0976481197058367,0.0182432540549045,-0.0250411794005144,0.0111221778349137,0.155694719580067,0.506536521536963,0.0490097163550325,0.00909239068014591,leak
832,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,-0.0328426767419839,0.0738226544229888,0.00877426197007386,0.0353694632905497,0.0511333400660422,-0.0254332364124031,-0.0658658390254476,-0.0130421670859082,0.080735679924024,-0.0157150433018438,-0.00905842355522654,not leak
833,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,426586.828421425,418164.113125991,409741.397830556,401318.682535121,0.047099434205682,-0.00914544351927024,-0.0482513714635483,-0.00459242397123911,-0.0939678431288228,-0.0248025737603611,0.0597393909944785,0.495527931512249,0.129420331776644,-0.0623007563559545,0.00156117312954043,leak
834,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,0.0156387263780635,0.00779550216942777,-0.0704190322858914,-0.00759242325623524,-0.000567338056377626,0.0499456301679133,0.0024188114922957,-0.0310612914297733,-0.0034229317042962,-0.0362108535953417,0.00897158343194715,not leak
835,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,417190.927111672,408768.211816237,400345.496520803,0.00405995592640301,0.0296988115021855,-0.0681237443638267,-0.0119643524875731,-0.0479344744636653,0.00409782003319918,0.0105847486366153,-0.00959312913158819,0.380772960125787,0.336138341525001,0.0691611980795511,leak
836,500000,491577.284704565,483154.569409131,474731.854113696,451203.910629179,442781.195333744,434358.48003831,425935.764742875,417513.04944744,409090.334152005,400667.618856571,0.0310812612716425,-0.0182315792770181,-0.0693246579047914,-0.0154642063688351,0.401930796806658,0.266444576019751,-0.0364477151880133,-0.099654105304501,0.0244930527453634,0.0416862390851726,-0.0279202689242862,leak
837,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,0.0113711461367205,-0.0248855694047442,-0.0464470210901709,-0.0335600265407928,0.0740949278371017,-0.0650595562487485,0.0284246605525069,-0.0170678555121138,0.00320767303503384,-0.0348088230002154,0.0464569568306257,not leak
838,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,420101.636042266,411678.920746831,403256.205451397,-0.0243420106598132,-0.038975794551157,-0.00415605843163292,0.0255755555964848,-0.00207027463005452,0.0802869472005136,-0.00128666560956547,0.0825981195941833,0.41872117162418,0.0426377978608429,0.0629780937899366,leak
839,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,0.00943662172453394,-0.0419397002691781,-0.0254356617440101,0.0156717421737749,0.0979012737320524,0.0486486619163273,0.0525979452025462,0.0370948569864593,-0.0704510703009033,0.0582868500576616,-0.136448787838549,not leak
840,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,0.0300807045584237,0.00959386470957363,0.0245037635690058,-0.0514378128821696,-0.0562952589085281,-0.000123813019705436,-0.0195396795383009,-0.0582265939367537,-0.0412764966980934,0.00754916609658564,-0.101843589696656,not leak
841,500000,481173.718122973,472751.002827538,464328.287532103,455905.572236669,447482.856941234,439060.141645799,430637.426350365,422214.71105493,413791.995759495,405369.28046406,0.296267654588858,0.364013925577404,0.133088402746655,0.0223398970529687,0.0340373690427721,-0.0385387365691246,0.0764228024886258,-0.00706068877115062,-0.0850763062285865,-0.080642842886717,-0.0269467946715233,leak
842,500000,491577.284704565,483154.569409131,459307.941778676,450885.226483241,442462.511187806,434039.795892372,425617.080596937,417194.365301502,408771.650006068,400348.934710633,-0.0209603437032542,0.031736138577243,0.0402685061664252,0.419710134616962,0.0913682817825656,0.108635143904624,-0.0165227213095309,0.00379410317775934,0.0450619423374569,-0.0545488000993983,-0.122813714413391,leak
843,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,434419.901189897,425997.185894462,417574.470599028,409151.755303593,400729.040008158,-0.0499795562623521,-0.00662619825657386,-0.0765717282893294,-0.0321797656553061,0.00540705044950275,0.00655477558534077,0.528290875766009,0.13427056585428,-0.0303016208356625,0.0510122174394758,-0.100415097619162,leak
844,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,408685.805856935,400263.0905615,0.0349305808421621,-0.00641928074055847,0.047441112646679,-0.000651836704838439,-0.0977800633125684,-0.00556652018301315,-0.0395121002357788,-0.0468798808623919,0.0754256551906165,0.453845926155643,0.0371310657491738,leak
845,500000,481211.002654375,472788.28735894,464365.572063506,455942.856768071,447520.141472636,439097.426177202,430674.710881767,422251.995586332,413829.280290897,405406.564995463,0.131451484569546,0.454004424369832,0.120291123168112,0.0286866634186307,-0.0505482573242069,0.0375746824055527,0.0479927399580866,-0.0183943113250955,-0.0360520225654928,0.0183938369560514,0.037682334181696,leak
846,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,-0.0699756830864379,-0.0632954010957649,0.0378367437643242,-0.00806207640651343,0.00534955957143242,-0.0305258377098402,0.0524877347925143,-0.0446383653484031,-0.0919801333476758,0.0203167411034926,0.0239121108374198,not leak
847,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,0.112074129812936,0.0011199464234374,-0.0207994177023997,0.00651899569848495,-0.0225737686607468,0.0576528683003382,-0.0745130613316406,-0.0556751573042456,-0.00388998043745386,-0.0307867829180082,-0.0107199497452156,not leak
848,500000,491577.284704565,468826.907498006,460404.192202571,451981.476907137,443558.761611702,435136.046316267,426713.331020833,418290.615725398,409867.900429963,401445.185134528,0.0674097612693633,0.0474759742948679,0.316908265541625,0.177310509087237,-0.015122418694425,0.103474091492771,-0.0374366058441879,-0.0253008599602086,-0.0243694878196403,-0.0108618792956102,-0.120208300866052,leak
849,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,0.0585515275653294,-0.0921548858341091,0.0634412168169317,-0.0570049752488512,-0.0664077185178178,-0.0190168831235459,-0.0478007879217728,-0.0896239038380805,0.0292908590987938,0.0367797978248843,0.0204610751239222,not leak
850,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,449387.117865755,440964.402570321,432541.687274886,424118.971979451,415696.256684017,407273.541388582,0.0414576023668302,0.018912094884691,-0.0362047557668038,0.034327539961574,0.217050867881119,0.276938341938074,0.0104954497169425,0.0143069877323329,-0.0642745352678913,0.0835837432106145,-0.0186415026443008,leak
851,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,-0.0879647469308682,0.055907643579849,-0.0505292423190109,0.118031281813161,-0.00011055434589985,0.0483556959539366,-0.0180434976613081,-0.0380728852843665,0.055804135962565,-0.0422856727511311,-0.0942029037889281,not leak
852,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,0.0464978493797676,-0.0186577829233744,0.0246859046224925,0.0234076704473953,-0.0449325012290544,0.00533333754756295,0.0382456492237694,-0.00634200065076227,0.0108522075274509,-0.0056902631453159,0.0457559964911539,not leak
853,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,436029.819803629,427607.104508194,419184.389212759,410761.673917324,402338.95862189,0.0490731531667672,-0.0501610441684631,-0.0360044886046964,0.00297847116197905,-0.0404045635031437,0.125962410113769,0.527571389933172,0.120344123141484,0.0527086255620868,0.0377032036865237,0.0289042951126135,leak
854,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,-0.0280647188080884,0.00580137406616886,0.10156464929942,0.0335215326853819,0.0171451206811688,0.00916884998943868,0.0896377280046526,-0.12056334801559,0.00600115540991711,-0.0245754826715786,-0.0486044435254516,not leak
855,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,436604.265132327,428181.549836892,419758.834541458,411336.119246023,402913.403950588,-0.00904496195306799,-0.00995089537352654,-0.022218949669233,0.0191717957223526,-0.0228512701458696,0.244223468685175,0.4059638810318,-0.0480041615316279,0.0201771131997083,-0.0223914679825191,-0.0112913038723613,leak
856,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,440340.205247479,431917.489952044,423494.774656609,415072.059361175,406649.34406574,0.0274174570900189,0.0261722118684799,0.0467097769646468,-0.0148198420294962,0.0337053797929269,0.270422558070967,0.381797986316203,0.0244999030600928,0.0219628092301424,0.0943829023268187,-0.0621585881889843,leak
857,500000,476455.016804451,468032.301509016,459609.586213581,451186.870918146,442764.155622712,434341.440327277,425918.725031842,417496.009736408,409073.294440973,400650.579145538,0.239791739872553,0.298212471451228,-0.0517667153302932,-0.0165478511476256,-0.0336458418874937,0.0798781443771028,0.059625442696084,1.51589708492715e-05,0.0102732496221973,0.022736640529537,0.0531949966135012,leak
858,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,-0.0657966324588887,-0.0261121036144399,0.044455583111514,0.0521635224657063,-0.0373122657531562,0.0165689758360744,-0.0147137963899384,0.0180932311647173,0.0613528072353521,-0.0215312128616566,0.101970048327714,not leak
859,500000,491577.284704565,483154.569409131,474731.854113696,466309.138818261,457886.423522827,449463.708227392,441040.992931957,432618.277636522,424195.562341088,415772.847045653,-0.0236325687533698,0.0378203959375918,-0.0271553770848249,-0.0546145674449871,-0.026730131040161,0.0587319034513261,-0.00538297049057294,-0.0117607722838273,0.0297285686336906,-0.0335603454303491,0.0753354921394729,not leak
860,500000,491577.284704565,483154.569409131,464616.863264954,456194.147969519,447771.432674084,439348.71737865,430926.002083215,422503.28678778,414080.571492346,405657.856196911,0.0671480592588258,0.0685711975612177,-0.0958553334660081,0.417718075225756,0.159897499576772,0.0729402169549658,0.019564701228972,0.00692640262125842,-0.0539398791491466,0.0121623454109761,0.0361594239837171,leak
